MovieID,Title,imdbID,spanishTitle,year,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsNumFresh,rtAllCriticsNumRotten,rtAllCriticsScore,rtTopCriticsRating,rtTopCriticsNumReviews,rtTopCriticsNumFresh,rtTopCriticsNumRotten,rtTopCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore,rtPictureURL,KMeans_Cluster
128,Jupiter's Wife,110217,Jupiter's Wife,1995,0.0,4.0,3.0,1.0,75.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/97/52/10975293_det.jpg,1
129,Pie in the Sky,114131,Pie in the Sky,1996,0.0,2.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/28/42/284295_det.jpg,1
130,Angela's Ashes,145653,Las cenizas de Ángela,1999,5.7,84.0,44.0,40.0,52.0,5.3,26.0,10.0,16.0,38.0,3.6,4588.0,79.0,http://content6.flixster.com/movie/10/92/31/10923132_det.jpg,0
131,Frankie Starlight,113107,Frankie y las estrellas,1995,5.8,6.0,4.0,2.0,66.0,0.0,1.0,1.0,0.0,100.0,3.8,133.0,61.0,http://content6.flixster.com/movie/93/50/48/9350484_det.jpg,4
132,The Curse of the Jade Scorpion,256524,La maldición del escorpión de jade,2001,5.2,122.0,55.0,67.0,45.0,5.0,36.0,14.0,22.0,38.0,3.1,4108.0,52.0,http://content6.flixster.com/movie/26/26/262600_det.jpg,3
134,Sonic Outlaws,114500,Sonic Outlaws,1995,0.0,3.0,2.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/10/83/90/10839055_det.jpg,1
135,Down Periscope,116130,Abajo el periscopio,1996,3.8,31.0,4.0,27.0,12.0,4.0,8.0,1.0,7.0,12.0,2.8,3851.0,60.0,http://content9.flixster.com/movie/25/41/254115_det.jpg,0
136,From the Journals of Jean Seberg,113125,From the Journals of Jean Seberg,1995,7.6,9.0,9.0,0.0,100.0,0.0,3.0,3.0,0.0,100.0,4.0,30.0,75.0,http://content8.flixster.com/movie/10/87/54/10875446_det.jpg,4
137,Man of the Year,483726,Man of the Year,2006,4.4,141.0,30.0,111.0,21.0,5.0,35.0,11.0,24.0,31.0,3.0,29127.0,51.0,http://content9.flixster.com/movie/11/12/89/11128939_det.jpg,3
139,Hard Target,107076,Blanco humano,1993,5.2,29.0,14.0,15.0,48.0,5.6,7.0,4.0,3.0,57.0,0.0,0.0,0.0,http://content6.flixster.com/movie/27/33/273300_det.jpg,2
140,Up Close & Personal,118055,Íntimo y personal,1996,5.1,31.0,10.0,21.0,32.0,6.5,6.0,3.0,3.0,50.0,3.2,2932.0,63.0,http://content9.flixster.com/movie/25/89/258991_det.jpg,0
141,The Birdcage,115685,Una jaula de grillos,1996,6.7,29.0,22.0,7.0,75.0,7.5,5.0,5.0,0.0,100.0,3.3,13502.0,75.0,http://content9.flixster.com/movie/26/71/267195_det.jpg,0
144,The Brothers McMullen,112585,Los hermanos McMullen,1995,7.1,34.0,31.0,3.0,91.0,7.8,6.0,6.0,0.0,100.0,3.2,1225.0,55.0,http://content8.flixster.com/movie/10/87/96/10879638_det.jpg,0
145,Bad Boys,112442,Dos policías rebeldes (Bad Boys),1995,4.8,41.0,16.0,25.0,39.0,3.7,9.0,1.0,8.0,11.0,3.5,67658.0,79.0,http://content8.flixster.com/movie/28/27/282798_det.jpg,0
146,The Amazing Panda Adventure,112342,El pequeño panda,1995,4.3,9.0,2.0,7.0,22.0,0.0,3.0,1.0,2.0,33.0,3.0,1335.0,46.0,http://content9.flixster.com/movie/11/15/28/11152831_det.jpg,4
147,The Basketball Diaries,112461,Diario de un rebelde,1995,4.9,35.0,15.0,20.0,42.0,4.7,11.0,3.0,8.0,27.0,3.5,12119.0,77.0,http://content7.flixster.com/movie/10/93/25/10932577_det.jpg,0
148,An Awfully Big Adventure,112427,Una insólita aventura,1995,5.4,11.0,4.0,7.0,36.0,0.0,3.0,0.0,3.0,0.0,3.2,1433.0,55.0,http://content8.flixster.com/movie/10/90/97/10909738_det.jpg,4
149,The Moguls,405163,The Moguls,2005,3.9,24.0,4.0,20.0,16.0,0.0,4.0,1.0,3.0,25.0,3.0,8865.0,46.0,http://content7.flixster.com/movie/11/13/35/11133545_det.jpg,4
150,Apollo 13,112384,Apolo 13,1995,8.0,51.0,49.0,2.0,96.0,7.9,11.0,10.0,1.0,90.0,3.6,30565.0,78.0,http://content7.flixster.com/movie/10/93/70/10937057_det.jpg,0
151,Rob Roy,114287,Rob Roy: la pasión de un rebelde,1995,6.3,42.0,30.0,12.0,71.0,5.8,10.0,5.0,5.0,50.0,3.3,5253.0,73.0,http://content9.flixster.com/movie/26/89/268991_det.jpg,0
152,Basic Instinct 2,430912,Instinto básico 2 - adicción al riesgo,2006,3.1,149.0,10.0,139.0,6.0,3.2,35.0,1.0,34.0,2.0,2.5,28208.0,33.0,http://content8.flixster.com/movie/10/89/83/10898386_det.jpg,3
153,Batman Forever,112462,Batman Forever,1995,5.2,54.0,23.0,31.0,42.0,5.9,14.0,10.0,4.0,71.0,2.9,47498.0,42.0,http://content7.flixster.com/movie/55/34/97/5534977_det.jpg,0
154,Belle de jour,61395,Bella de día,1967,8.6,36.0,34.0,2.0,94.0,7.9,9.0,8.0,1.0,88.0,4.0,1378.0,84.0,http://content9.flixster.com/movie/10/86/32/10863255_det.jpg,0
155,Beyond Rangoon,112495,Más allá de Rangún,1995,5.1,30.0,11.0,19.0,36.0,5.0,10.0,4.0,6.0,40.0,3.5,3962.0,64.0,http://content8.flixster.com/movie/10/86/97/10869758_det.jpg,0
156,Blue in the Face,112541,Blue in the Face,1995,5.5,20.0,9.0,11.0,45.0,0.0,3.0,1.0,2.0,33.0,3.5,1323.0,73.0,http://content8.flixster.com/movie/27/68/276818_det.jpg,4
157,Canadian Bacon,109370,Operación Canadá,1995,3.3,14.0,2.0,12.0,14.0,0.0,2.0,0.0,2.0,0.0,2.9,3460.0,49.0,http://content7.flixster.com/movie/26/00/260017_det.jpg,4
158,Casper,112642,Casper,1995,4.7,34.0,14.0,20.0,41.0,4.5,10.0,3.0,7.0,30.0,3.0,20672.0,54.0,http://content9.flixster.com/movie/31/28/312827_det.jpg,0
159,Clockers,112688,Clockers: camellos,1995,6.5,46.0,31.0,15.0,67.0,6.7,12.0,9.0,3.0,75.0,3.5,2502.0,74.0,http://content8.flixster.com/movie/10/84/06/10840642_det.jpg,0
160,Congo,112715,Congo,1995,3.6,42.0,9.0,33.0,21.0,3.2,12.0,1.0,11.0,8.0,2.6,7008.0,34.0,http://content7.flixster.com/movie/25/85/258597_det.jpg,0
161,Crimson Tide,112740,Marea roja,1995,7.4,44.0,38.0,6.0,86.0,8.0,10.0,9.0,1.0,90.0,3.5,11550.0,77.0,http://content7.flixster.com/movie/26/84/268417_det.jpg,0
162,Crumb,109508,Crumb,1994,8.3,39.0,37.0,2.0,94.0,0.0,4.0,4.0,0.0,100.0,4.0,2689.0,88.0,http://content7.flixster.com/movie/27/41/274197_det.jpg,4
163,Desperado,112851,Desperado,1995,6.3,38.0,23.0,15.0,60.0,5.4,10.0,3.0,7.0,30.0,3.5,23821.0,79.0,http://content6.flixster.com/movie/10/87/27/10872728_det.jpg,0
164,Devil in a Blue Dress,112857,El demonio vestido de azul,1995,7.3,50.0,44.0,6.0,88.0,7.0,14.0,11.0,3.0,78.0,3.3,2742.0,64.0,http://content9.flixster.com/movie/27/13/271303_det.jpg,0
165,Die Hard: With a Vengeance,112864,Jungla de cristal. La venganza,1995,5.7,42.0,20.0,22.0,47.0,5.8,10.0,5.0,5.0,50.0,3.6,61394.0,83.0,http://content8.flixster.com/movie/10/93/34/10933486_det.jpg,0
166,The Doom Generation,112887,Maldita generación,1995,4.9,29.0,14.0,15.0,48.0,5.3,12.0,7.0,5.0,58.0,3.3,2680.0,64.0,http://content8.flixster.com/movie/10/92/11/10921130_det.jpg,0
167,Feast of July,113044,Cosecha de julio,1995,6.2,9.0,6.0,3.0,66.0,0.0,4.0,2.0,2.0,50.0,2.9,226.0,40.0,http://content8.flixster.com/movie/10/87/63/10876398_det.jpg,4
168,First Knight,113071,El primer caballero,1995,5.2,42.0,19.0,23.0,45.0,5.5,14.0,7.0,7.0,50.0,3.0,13290.0,59.0,http://content9.flixster.com/movie/84/22/90/8422907_det.jpg,0
169,Free Willy 2: The Adventure Home,113114,Liberad a Willy 2,1995,4.6,12.0,3.0,9.0,25.0,0.0,3.0,1.0,2.0,33.0,2.8,8336.0,53.0,http://content9.flixster.com/movie/26/44/264407_det.jpg,4
170,Hackers,113243,Hackers: piratas informáticos,1995,4.7,19.0,7.0,12.0,36.0,0.0,3.0,2.0,1.0,66.0,3.2,16863.0,66.0,http://content7.flixster.com/movie/25/64/256409_det.jpg,4
171,Jeffrey,113464,Jeffrey,1995,6.1,23.0,14.0,9.0,60.0,5.7,9.0,4.0,5.0,44.0,3.4,836.0,68.0,http://content7.flixster.com/movie/27/11/271117_det.jpg,0
172,Johnny Mnemonic,113481,Johnny Mnemonic,1995,3.3,28.0,4.0,24.0,14.0,4.7,5.0,1.0,4.0,20.0,2.5,7062.0,33.0,http://content7.flixster.com/movie/28/53/285317_det.jpg,0
173,Judge Dredd,113492,Juez Dredd,1995,3.6,47.0,7.0,40.0,14.0,3.7,10.0,0.0,10.0,0.0,2.5,10571.0,35.0,http://content9.flixster.com/movie/27/05/270591_det.jpg,3
174,Jury Duty,113500,Jury Duty: ¿y dónde esta el jurado?,1995,2.1,11.0,0.0,11.0,0.0,0.0,2.0,0.0,2.0,0.0,2.4,1843.0,33.0,http://content6.flixster.com/movie/10/50/99/10509940_det.jpg,1
175,Kids,113540,Kids,1995,5.0,52.0,26.0,26.0,50.0,6.5,7.0,4.0,3.0,57.0,3.5,11282.0,78.0,http://content6.flixster.com/movie/10/89/38/10893852_det.jpg,0
176,Living in Oblivion,113677,Vivir rodando,1995,7.4,24.0,21.0,3.0,87.0,0.0,2.0,2.0,0.0,100.0,3.8,1878.0,85.0,http://content6.flixster.com/movie/10/87/12/10871220_det.jpg,4
177,Lord of Illusions,113690,Lord of Illusions: el señor de las ilusiones,1995,5.7,19.0,13.0,6.0,68.0,0.0,2.0,1.0,1.0,50.0,3.0,2344.0,51.0,http://content9.flixster.com/movie/28/75/287599_det.jpg,4
178,Love & Human Remains,107447,La verdadera naturaleza del amor,1993,6.5,11.0,7.0,4.0,63.0,0.0,4.0,2.0,2.0,50.0,0.0,0.0,0.0,http://content9.flixster.com/movie/84/22/68/8422687_det.jpg,2
179,Mad Love,113729,Amor loco,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/10/97/32/10973279_det.jpg,1
180,Mallrats,113749,Mallrats,1995,5.4,40.0,21.0,19.0,52.0,5.0,9.0,2.0,7.0,22.0,3.6,40221.0,83.0,http://content6.flixster.com/movie/11/15/34/11153460_det.jpg,0
181,Mighty Morphin Power Rangers: The Movie,113820,Power Rangers: la película,1995,4.6,19.0,8.0,11.0,42.0,5.5,8.0,5.0,3.0,62.0,2.7,5904.0,52.0,http://content8.flixster.com/movie/26/01/260110_det.jpg,0
182,Moonlight and Valentino,113851,Moonlight and Valentino: mujeres bajo la luna,1995,4.6,13.0,2.0,11.0,15.0,0.0,3.0,0.0,3.0,0.0,3.1,978.0,51.0,http://content9.flixster.com/movie/10/91/91/10919195_det.jpg,4
183,Mute Witness,110604,Testigo mudo,1994,6.9,19.0,15.0,4.0,78.0,7.3,6.0,5.0,1.0,83.0,3.2,644.0,61.0,http://content6.flixster.com/movie/27/75/277592_det.jpg,0
184,Nadja,110620,Nadja,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/10/89/08/10890894_det.jpg,1
185,The Net,113957,La red,1995,5.1,33.0,11.0,22.0,33.0,6.9,5.0,3.0,2.0,60.0,2.8,10933.0,50.0,http://content9.flixster.com/movie/68/77/57/6877579_det.jpg,0
186,Nine Months,113986,Nueve meses (Nine Months),1995,4.3,24.0,6.0,18.0,25.0,5.0,5.0,1.0,4.0,20.0,2.7,8930.0,40.0,http://content7.flixster.com/movie/10/91/49/10914937_det.jpg,0
187,Party Girl,114095,Party Girl,1995,6.3,31.0,24.0,7.0,77.0,6.0,13.0,8.0,5.0,61.0,3.5,1243.0,73.0,http://content8.flixster.com/movie/10/85/91/10859166_det.jpg,0
188,The Prophecy,114194,Ángeles y demonios,1995,5.2,19.0,8.0,11.0,42.0,0.0,1.0,0.0,1.0,0.0,3.3,5062.0,71.0,http://content6.flixster.com/movie/26/79/267992_det.jpg,4
189,The Reckless Moment,41786,Almas desnudas,1949,0.0,3.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/55/32/82/5532828_det.jpg,1
190,Fail-Safe,58083,Punto límite,1964,7.6,13.0,12.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/29/23/292315_det.jpg,2
191,The Scarlet Letter,114345,La letra escarlata,1995,3.0,33.0,5.0,28.0,15.0,3.6,11.0,1.0,10.0,9.0,2.9,3493.0,48.0,http://content7.flixster.com/movie/10/86/16/10861633_det.jpg,0
193,Showgirls,114436,Showgirls,1995,2.9,41.0,5.0,36.0,12.0,3.4,10.0,0.0,10.0,0.0,2.3,7443.0,35.0,http://content8.flixster.com/movie/28/55/285598_det.jpg,3
194,Smoke,114478,Smoke,1995,7.8,27.0,25.0,2.0,92.0,0.0,4.0,3.0,1.0,75.0,3.9,3101.0,88.0,http://content7.flixster.com/movie/27/30/273025_det.jpg,4
195,Something to Talk About,114496,Algo de que hablar,1995,5.3,27.0,10.0,17.0,37.0,6.5,9.0,5.0,4.0,55.0,3.0,6137.0,55.0,http://content8.flixster.com/movie/93/24/35/9324358_det.jpg,0
196,Species,114508,Species: especie mortal,1995,4.9,31.0,12.0,19.0,38.0,5.1,5.0,1.0,4.0,20.0,2.7,6716.0,37.0,http://content7.flixster.com/movie/66/42/83/6642833_det.jpg,0
197,The Stars Fell on Henrietta,114534,Camino de la fortuna,1995,4.9,7.0,2.0,5.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,66.0,18.0,http://content7.flixster.com/movie/10/85/18/10851893_det.jpg,4
198,Strange Days,114558,Días extraños,1995,6.0,38.0,23.0,15.0,60.0,5.9,8.0,4.0,4.0,50.0,3.3,7016.0,70.0,http://content8.flixster.com/movie/27/10/271010_det.jpg,0
199,Les parapluies de Cherbourg,58450,Los paraguas de Cherburgo,1964,8.6,45.0,44.0,1.0,97.0,7.9,10.0,9.0,1.0,90.0,4.1,3199.0,86.0,http://content9.flixster.com/movie/30/89/308923_det.jpg,0
200,The Tie That Binds,114666,Los lazos que unen,1995,2.8,9.0,1.0,8.0,11.0,0.0,3.0,0.0,3.0,0.0,3.0,286.0,34.0,http://content9.flixster.com/movie/10/91/94/10919459_det.jpg,4
201,Three Wishes,114663,Tres deseos,1995,4.4,15.0,2.0,13.0,13.0,0.0,4.0,0.0,4.0,0.0,3.0,1249.0,52.0,http://content7.flixster.com/movie/26/05/260509_det.jpg,4
202,Total Eclipse,114702,Vidas al límite (Total Eclipse),1995,4.9,16.0,4.0,12.0,25.0,0.0,4.0,1.0,3.0,25.0,3.4,2222.0,63.0,http://content6.flixster.com/movie/11/14/92/11149252_det.jpg,4
203,"To Wong Foo Thanks for Everything, Julie Newmar",114682,"A Wong Foo, gracias por todo, Julie Newmar",1995,5.0,23.0,8.0,15.0,34.0,5.2,5.0,0.0,5.0,0.0,3.1,6833.0,69.0,http://content9.flixster.com/movie/10/88/06/10880663_det.jpg,0
204,Under Siege 2: Dark Territory,114781,Alerta máxima 2,1995,4.5,29.0,10.0,19.0,34.0,0.0,3.0,2.0,1.0,66.0,2.6,5213.0,47.0,http://content6.flixster.com/movie/27/23/272392_det.jpg,4
205,Unstrung Heroes,114798,Unstrung Heroes,1995,6.3,21.0,16.0,5.0,76.0,0.0,4.0,2.0,2.0,50.0,3.2,530.0,54.0,http://content8.flixster.com/movie/26/44/264406_det.jpg,4
206,Unzipped,114805,Unzipped,1995,6.7,13.0,10.0,3.0,76.0,7.9,5.0,5.0,0.0,100.0,3.3,64.0,67.0,http://content6.flixster.com/movie/10/86/36/10863660_det.jpg,0
207,A Walk in the Clouds,114887,Un paseo por las nubes,1995,5.5,22.0,9.0,13.0,40.0,0.0,3.0,1.0,2.0,33.0,3.3,12692.0,74.0,http://content7.flixster.com/movie/10/89/20/10892013_det.jpg,4
208,Waterworld,114898,Waterworld,1995,5.1,48.0,20.0,28.0,41.0,6.4,9.0,7.0,2.0,77.0,2.6,18023.0,46.0,http://content9.flixster.com/movie/25/75/257591_det.jpg,0
209,White Man's Burden,114928,White man's burden: Atrapado,1995,4.5,32.0,8.0,24.0,25.0,4.4,10.0,1.0,9.0,10.0,2.8,1275.0,38.0,http://content7.flixster.com/movie/27/54/275405_det.jpg,0
211,The Browning Version,43362,The Browning Version,1951,7.8,17.0,15.0,2.0,88.0,0.0,3.0,1.0,2.0,33.0,4.3,270.0,94.0,http://content7.flixster.com/movie/10/83/88/10838841_det.jpg,4
212,Bushwhacked,112602,El gran scout,1995,2.1,9.0,0.0,9.0,0.0,0.0,2.0,0.0,2.0,0.0,2.6,1388.0,38.0,http://content9.flixster.com/movie/91/58/09/9158095_det.jpg,4
213,Utomlyonnye solntsem,111579,Quemado por el sol,1994,7.0,13.0,10.0,3.0,76.0,0.0,4.0,3.0,1.0,75.0,4.3,1533.0,93.0,http://content8.flixster.com/movie/27/23/272326_det.jpg,4
214,Before the Rain,110882,Antes de la lluvia,1994,7.5,12.0,10.0,2.0,83.0,0.0,2.0,2.0,0.0,100.0,4.4,1683.0,93.0,http://content6.flixster.com/movie/10/89/78/10897876_det.jpg,4
215,Before Sunrise,112471,Antes de amanecer,1995,8.2,34.0,34.0,0.0,100.0,9.3,5.0,5.0,0.0,100.0,4.1,20616.0,92.0,http://content7.flixster.com/movie/10/85/60/10856081_det.jpg,0
216,Billy Madison,112508,Billy Madison,1995,4.8,35.0,15.0,20.0,42.0,0.0,4.0,1.0,3.0,25.0,3.5,91595.0,79.0,http://content6.flixster.com/movie/26/12/261212_det.jpg,4
217,The Babysitters,796302,The Babysitters,2007,4.4,26.0,8.0,18.0,30.0,4.6,12.0,3.0,9.0,25.0,2.9,1237.0,35.0,http://content9.flixster.com/movie/10/84/14/10841411_det.jpg,0
218,Boys on the Side,112571,Sólo ellas... los chicos a un lado,1995,6.0,32.0,23.0,9.0,71.0,6.1,8.0,5.0,3.0,62.0,3.1,4572.0,65.0,http://content6.flixster.com/movie/27/12/271228_det.jpg,0
219,The Cure,112757,Que nada nos separe,1995,5.5,10.0,4.0,6.0,40.0,0.0,4.0,1.0,3.0,25.0,3.7,2207.0,79.0,http://content9.flixster.com/movie/10/86/12/10861271_det.jpg,4
220,Castle Freak,112643,Castle Freak,1995,5.4,7.0,4.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/10/89/86/10898627_det.jpg,2
222,Circle of Friends,112679,Círculo de amigos,1995,6.5,35.0,27.0,8.0,77.0,6.5,11.0,8.0,3.0,72.0,3.3,3292.0,65.0,http://content7.flixster.com/movie/10/91/53/10915357_det.jpg,0
223,Clerks.,109445,Clerks,1994,7.4,48.0,42.0,6.0,87.0,7.1,9.0,8.0,1.0,88.0,3.8,57642.0,89.0,http://content8.flixster.com/movie/10/93/69/10936950_det.jpg,0
224,Don Juan DeMarco,112883,Don Juan DeMarco,1994,5.8,22.0,16.0,6.0,72.0,0.0,2.0,1.0,1.0,50.0,3.3,14169.0,70.0,http://content9.flixster.com/movie/25/52/255207_det.jpg,4
225,Disclosure,109635,Acoso,1994,5.7,40.0,24.0,16.0,60.0,5.8,9.0,5.0,4.0,55.0,2.8,3648.0,41.0,http://content8.flixster.com/movie/27/42/274202_det.jpg,0
226,Tucker: The Man and His Dream,96316,"Tucker, el hombre y su sueño",1988,7.2,35.0,30.0,5.0,85.0,6.8,7.0,5.0,2.0,71.0,3.2,1497.0,58.0,http://content7.flixster.com/movie/25/57/255709_det.jpg,0
227,Drop Zone,109676,Salto al peligro,1994,4.1,19.0,6.0,13.0,31.0,0.0,3.0,1.0,2.0,33.0,2.7,2485.0,36.0,http://content9.flixster.com/movie/27/31/273103_det.jpg,4
228,Destiny Turns on the Radio,112854,Johnny Destiny,1995,2.7,15.0,2.0,13.0,13.0,0.0,2.0,0.0,2.0,0.0,2.6,446.0,27.0,http://content8.flixster.com/movie/71/21/48/7121486_det.jpg,4
229,Death and the Maiden,109579,La muerte y la doncella,1994,7.0,48.0,40.0,8.0,83.0,6.2,10.0,7.0,3.0,70.0,3.6,1972.0,76.0,http://content9.flixster.com/movie/10/92/35/10923515_det.jpg,0
230,Dolores Claiborne,109642,Eclipse total (Dolores Claiborne),1995,6.8,33.0,28.0,5.0,84.0,0.0,4.0,3.0,1.0,75.0,3.4,4632.0,75.0,http://content6.flixster.com/movie/26/92/269216_det.jpg,4
231,Dumb & Dumber,109686,Dos tontos muy tontos,1994,5.8,45.0,28.0,17.0,62.0,4.8,10.0,4.0,6.0,40.0,3.3,95871.0,79.0,http://content6.flixster.com/movie/25/45/254516_det.jpg,0
232,Yin shi nan nu,111797,"Comer, beber, amar",1994,7.4,31.0,29.0,2.0,93.0,7.9,8.0,8.0,0.0,100.0,4.0,3802.0,91.0,http://content8.flixster.com/movie/28/62/286218_det.jpg,0
233,Exotica,109759,Exótica,1994,8.3,27.0,26.0,1.0,96.0,0.0,3.0,3.0,0.0,100.0,3.7,1837.0,81.0,http://content8.flixster.com/movie/27/34/273426_det.jpg,4
234,Exit to Eden,109758,Dos sabuesos en la isla del edén,1994,2.4,15.0,1.0,14.0,6.0,0.0,3.0,0.0,3.0,0.0,2.3,1694.0,27.0,http://content8.flixster.com/movie/26/84/268410_det.jpg,1
235,Ed Wood,109707,Ed Wood,1994,7.9,57.0,52.0,5.0,91.0,7.2,12.0,9.0,3.0,75.0,3.7,28216.0,83.0,http://content9.flixster.com/movie/10/88/97/10889755_det.jpg,0
236,French Kiss,113117,French Kiss,1995,5.7,21.0,10.0,11.0,47.0,0.0,4.0,1.0,3.0,25.0,3.2,11010.0,70.0,http://content6.flixster.com/movie/10/83/82/10838220_det.jpg,4
237,Forget Paris,113097,Olvídate de París,1995,5.4,33.0,17.0,16.0,51.0,4.7,8.0,2.0,6.0,25.0,3.0,2108.0,51.0,http://content7.flixster.com/movie/25/90/259029_det.jpg,0
238,Far from Home: The Adventures of Yellow Dog,113028,Lejos de casa,1995,5.2,6.0,3.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/26/37/263710_det.jpg,2
239,A Goofy Movie,113198,Goofy e hijo,1995,5.7,14.0,8.0,6.0,57.0,0.0,2.0,1.0,1.0,50.0,3.1,17024.0,57.0,http://content6.flixster.com/movie/25/16/251608_det.jpg,4
240,Hideaway,113303,Asesino del más allá,1995,3.5,12.0,2.0,10.0,16.0,0.0,4.0,1.0,3.0,25.0,2.8,1077.0,41.0,http://content6.flixster.com/movie/28/06/280696_det.jpg,4
241,Fluke,113089,Fluke,1995,4.0,9.0,3.0,6.0,33.0,0.0,3.0,0.0,3.0,0.0,3.4,1598.0,70.0,http://content9.flixster.com/movie/25/77/257791_det.jpg,4
242,Farinelli,109771,Farinelli (Il castrato),1994,5.7,21.0,14.0,7.0,66.0,4.7,6.0,2.0,4.0,33.0,3.8,1092.0,81.0,http://content8.flixster.com/movie/27/15/271518_det.jpg,0
243,Flash Gordon,80745,Flash Gordon,1980,6.3,32.0,26.0,6.0,81.0,0.0,3.0,2.0,1.0,66.0,3.1,6492.0,64.0,http://content7.flixster.com/movie/25/73/257321_det.jpg,4
244,Gumby: The Movie,113234,Gumby: The Movie,1995,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/10/94/41/10944103_det.jpg,1
245,The Glass Shield,109906,La placa de hielo,1994,5.6,21.0,13.0,8.0,61.0,5.2,7.0,3.0,4.0,42.0,3.0,263.0,41.0,http://content9.flixster.com/movie/26/60/266023_det.jpg,0
246,Hoop Dreams,110057,Hoop Dreams,1994,8.5,44.0,43.0,1.0,97.0,8.1,12.0,12.0,0.0,100.0,4.1,3243.0,92.0,http://content6.flixster.com/movie/76/93/769348_det.jpg,0
247,Heavenly Creatures,110005,Criaturas celestiales,1994,8.3,41.0,39.0,2.0,95.0,7.8,9.0,9.0,0.0,100.0,3.7,8208.0,82.0,http://content9.flixster.com/movie/10/90/75/10907555_det.jpg,0
248,Houseguest,110066,El invitado,1995,3.4,20.0,3.0,17.0,15.0,5.2,5.0,3.0,2.0,60.0,2.8,1745.0,51.0,http://content7.flixster.com/movie/26/06/260693_det.jpg,0
249,Immortal Beloved,110116,Amor inmortal,1994,6.0,30.0,17.0,13.0,56.0,0.0,3.0,2.0,1.0,66.0,3.8,4786.0,87.0,http://content7.flixster.com/movie/26/75/267513_det.jpg,4
250,Heavy Weights,110006,Pesos pesados,1995,4.1,5.0,1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/10/93/03/10930316_det.jpg,1
251,The Hunted,269347,The hunted (La presa),2003,4.7,143.0,44.0,99.0,30.0,4.5,34.0,10.0,24.0,29.0,3.0,5362.0,51.0,http://content9.flixster.com/movie/11/13/64/11136427_det.jpg,3
252,I.Q.,110099,El genio del amor,1994,5.1,21.0,9.0,12.0,42.0,0.0,3.0,1.0,2.0,33.0,2.8,3758.0,46.0,http://content8.flixster.com/movie/10/91/74/10917466_det.jpg,4
253,Interview with the Vampire: The Vampire Chronicles,110148,Entrevista con el vampiro (Crónicas vampíricas),1994,5.8,45.0,26.0,19.0,57.0,4.6,10.0,4.0,6.0,40.0,3.7,77706.0,85.0,http://content6.flixster.com/movie/28/01/280124_det.jpg,0
254,Jefferson in Paris,113463,Jefferson en París,1995,4.9,14.0,5.0,9.0,35.0,0.0,3.0,1.0,2.0,33.0,2.8,404.0,27.0,http://content6.flixster.com/movie/26/30/263024_det.jpg,4
255,The Jerky Boys,110189,Los mamarrachos,1995,1.6,10.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/62/23/13/6223134_det.jpg,1
256,Junior,110216,Junior,1994,4.7,30.0,10.0,20.0,33.0,5.8,8.0,5.0,3.0,62.0,2.4,9754.0,28.0,http://content8.flixster.com/movie/10/84/29/10842998_det.jpg,0
257,Just Cause,113501,Causa justa,1995,4.0,26.0,6.0,20.0,23.0,4.2,8.0,2.0,6.0,25.0,3.1,2888.0,51.0,http://content8.flixster.com/movie/10/87/09/10870958_det.jpg,0
258,A Kid in King Arthur's Court,113538,Aventuras en la corte del rey Arturo,1995,3.2,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/26/31/263115_det.jpg,1
259,Kiss of Death,113552,El sabor de la muerte,1995,6.4,36.0,24.0,12.0,66.0,7.2,12.0,9.0,3.0,75.0,2.9,2125.0,39.0,http://content6.flixster.com/movie/27/76/277616_det.jpg,0
260,Star Wars,76759,Star wars: Episodio IV - Una nueva esperanza,1977,8.2,64.0,60.0,4.0,93.0,7.4,17.0,15.0,2.0,88.0,4.1,147448.0,93.0,http://content9.flixster.com/movie/10/94/47/10944715_det.jpg,0
